Regional Council,Registry,Locality,Date of Constitution,Email,Address,Postal Code,Phone,Fax,Mobile Phone,Name
Faro,52/07,FARO,13-11-2007,tiago.josue@mail.telepac.pt,"Estrada Nacional, 125/10  Estrada do Aeroporto,  - Edfº. CELFIL, 4",8005-146 FARO,289887440,289887449,,"TIAGO G. LUÍS, JOSUÉ S. COELHO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Faro,32/03,ALMANCIL,06-05-2003,vilamoura.advogados@mail.telepac.pt,"Avenida José dos Santos Farias, Bloco 136, Loja B",8135-167 ALMANCIL,289303260,289303269,,"VALTER  MEALHA DUARTE & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, RL"
Faro,28/12,VILA REAL DE SANTO ANTÓNIO,28-06-2012,soc.@oa.pt,"Av. dos Bombeiros Portugueses, 26",8900-209 VILA REAL DE SANTO ANTÓNIO,281542947,281512647,,"VIDEIRA DE BARROS E PEDRO DELILLE - SOCIEDADE DE ADVOGADOS, RL"
Faro,16/22,OLHÃO,04-04-2022,info@vnm.pt,"Avenida da República, n.º 19, 1.º",8700-308 OLHÃO,289031978,,,"VIEGAS, NORTE, MOREIRA - SOCIEDADE DE ADVOGADOS, SP, RL"
Faro,34/18,TAVIRA,08-08-2018,elis.romao-164f@adv.oa.pt,"Av Mateus Teixeira de Azevedo, 43, r/c",8800-902 TAVIRA,281971148,281971150,,"VRA - VÍTOR ROMÃO & ASSOCIADOS, ADVOGADOS, SP, RL"
Evora,10/23,VILA NOVA DE MILFONTES,21-03-2023,ana.aleixo-1958e@adv.oa.pt,"Urbanização Arneiro do Gregório, lote 53, r/c A",7645-223 VILA NOVA DE MILFONTES,,,,"AACA - SOCIEDADE DE ADVOGADOS SP, RL"
Evora,39/92,PONTE DE SOR,15-12-1992,Soc.@oa.pt,"Av. da Liberdade, 26 F",7400-216 PONTE DE SOR,242206988,242206990,,"ABREU DA SILVA, GOMES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Evora,20/09,TOMAR,25-02-2009,alvesalmeida@hotmail.com,"Av Doutor Cândido Madureira, 70 - 2º",2300-531 TOMAR,218954290,218943244,,"ALMEIDA, DIAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,1/92,SANTARÉM,10-01-1992,advogados-str@mail.telepac.pt,"Av. do Brasil - Edif. Scálabis, 1º. Centro",2005-136 SANTARÉM,243326242,243333416,,"ANA MARTINHO DO ROSÁRIO, ISABEL ALVES DE MATOS E VICTOR BATISTA-SOCIEDADE DE ADVOGADOS"
Evora,2/10,MONTEMOR-O-NOVO,08-01-2010,adrh.sociedadeadvogados@gmail.com,"R.  25  de Abril, 4 - 2º. esqº.",7050-140 MONTEMOR-O-NOVO,266088118,266088114,,"ANTÓNIO DANADO, RITA HENRIQUES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Evora,12/94,MAÇÃO,23-02-1994,jlopes-786e@adv.oa.pt,"Rua Tenente Coronel Francisco Pedro Curado,  2  - r/c  Dtº.",6120-755 MAÇÃO,241519060,241519069,,ANTÓNIO PIRES DE OLIVEIRA  E JOAQUIM LOPES-SOCIEDADE DE ADVOGADOS DE RESPONSABILIDADE LIMITADA
Evora,10/13,SANTARÉM,06-02-2013,geral@bfadvogados.pt,"Rua Pedro Canavarro, 25 - 1º dto.",2000-030 SANTARÉM,243324013,243328762,,"BORGES, BRÁS, FRÓIS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Evora,2/08,BEJA,08-01-2008,soc.@oa.pt,"Prª. Diogo Fernandes, 6 - 1º. drtº.",7800-428 BEJA,284310620,284310629,,"CASIMIRO HEITOR, PEDRO HEITOR & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Evora,50/09,ARRAIOLOS,22-05-2009,josegomes-1022e@adv.oa.pt,"Travessa das Almas, 1 / Apartado 7",7040-040 ARRAIOLOS,266419198,266419513,,CORREIA - GOMES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Evora,13/20,ÉVORA,15-06-2020,advogados.évora@gmail.com,"Rua Dr. Barros Moura, n.º 3 - A",7005-511 ÉVORA,266739190,266739191,,"Eborae Advogados – Sampaio, Ferreira, Sousa, Tique & Associados, SP, RL"
Evora,12/92,ABRANTES,26-02-1992,consciencia-839@adv.oa.pt,"R. de S. Domingos, 336 - 2º.  A",2200-397 ABRANTES,241372832,241362645,,"EURICO HEITOR CONSCIÊNCIA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,71/05,SANTIAGO DO CACÉM,15-12-2005,geral@falcaoesilva.pt,"Av. D. Nuno Álvares Pereira, n.º 28 - 1º B",7540-102 SANTIAGO DO CACÉM,269829190,269829199,,"FALCÃO E SILVA, LEOCÁDIO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, R.L."
Evora,28/05,CAMPO MAIOR,02-05-2005,joseguerra-1410e@adv.oa.pt,"Largo dos Carvajais, 4",7370-000 CAMPO MAIOR,268688192,268688192,,GUERRA E NOGUEIRA ASSOCIADOS-SOCIEDADE DE ADVOGADOS
Evora,2/09,SETÚBAL,13-01-2009,hbbadvogados@gmail.com,"Av. dos Combatentes da Grande Guerra, 45 - 1º.  - drtº.",2900-329 SETÚBAL,265092060,265092061,,"HENRIQUE DA ROCHA FERREIRA, BERNARDO FERREIRA BASTOS E BENJAMIM CARVALHO COELHO-SOCIEDADE DE ADVOGADOS RL"
Evora,48/00,PORTALEGRE,20-11-2000,soc.@oa.pt,"Rua 5 de Outubro,  19 - 2º. Dtº.",7300-133 PORTALEGRE,245331731,245201877,,"HENRIQUE MOREIRA TESTA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,19/17,ÉVORA,23-05-2017,hbc.mgb.sociedadeadvogados@sapo.pt,"Rua Serpa Pinto, 91",7000-537 ÉVORA,266706392,266709054,,"HILÁRIO B. CHAVES, Mª DA GRAÇA BOLAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,23/99,SETÚBAL,12-04-1999,,"Avª. Cinco de Outubro, Edif. Bocage, 148 - 5º. H",2900-000 SETÚBAL,265228808,265229785,,JOÃO GONÇALVES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS
Evora,39/93,SANTARÉM,26-07-1993,soc.@oa.pt,"Rua Dr. Ginestal Machado, .5 - 2º. Esqº.",2000-000 SANTARÉM,243328138,243328138,,"JOSÉ FRANCISCO FAUSTINO, ANA PINTO FARIAS, ANA CANÁRIO - SOCIEDADE DE ADVOGADOS"
Evora,9/93,ÉVORA,05-02-1993,jlcardoso.associados@clix.pt,"Rua do Valasco, 13",7000-878 ÉVORA,266739380,266709493,,JOSÉ LUÍS CARDOSO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Evora,23/04,BEJA,08-06-2004,mcvalente-868e@adv.oa.pt,"R. do Canal, 6",7800-483 BEJA,284320181,284327529,,"MARIA DO CÉU VALENTE, SOFIA PEREIRA PALMA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS"
Evora,29/95,SANTARÉM,01-08-1995,soc.adv.mja.mme@ gmail.com,"Terreirinho das Flores, n.º 6 - B",2000-113 SANTARÉM,243323641,,,"MARIA JOÃO ALVES E MARIA MANUEL ESTRELA - SOCIEDADE DE ADVOGADOS, SP RL"
Evora,67/05,SETÚBAL,28-11-2005,pedromascarenhasrodrigues-1520E@advogados.oa.pt,"R. de Santa Catarina, 24",2900-599 SETÚBAL,265232955,265232955,,"MASCARENHAS RODRIGUES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS - SP, RL"
Evora,49/10,SANTARÉM,10-05-2010,acflmr.advogados@gmail.com,"Largo Cândido dos Reis, 3 - 2º.",2000-241 SANTARÉM,243321347,243391690,,"MATOS, MATA, TOMÉ, BAPTISTA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Evora,21/04,SETÚBAL,21-05-2004,mcj@mcjadvogados.com.pt,"Praça do Bocage, 122 - 1º",2900-276 SETÚBAL,265530260,265530269,,"MENDONÇA COSTA, CECÍLIA CLAUDINO, JOANA FERREIRA - SOCIEDADE DE ADVOGADOS SP RL"
Evora,19/23,TOMAR,30-06-2023,mlmourato-4697c@adv.oa.pt,"Avenida Cândido Madureira, n.º 20, 4",2300-531 TOMAR,249324998,,,"MOURATO & ASSOCIADOS – SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,53/03,SANTARÉM,14-07-2003,orlando_mendes-376e@adv.oa.pt,"Travessa do Froes, 3 - 1º.  e  2º.",2000-145 SANTARÉM,243328444,243391079,,"ORLANDO MENDES, TERESA PINTO FERREIRA-SOCIEDADE DE ADVOGADOS RL"
Evora,34/00,CHAMUSCA,20-07-2000,pnunes.carrasqueira-soc.adv@clix.pt,"Rua General Humberto Delgado, 3 - 1º. drtº.",2140-126 CHAMUSCA,249769200,249769209,,"PRATAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,61/11,SANTIAGO DO CACÉM,21-12-2011,carlac.lourenco@rgl-advogados.pt,"Av. Dom Nuno Álvares Pereira, n.º 45 - 1º direito",7540-101 SANTIAGO DO CACÉM,269818410,269825114,,"RAMOS, GALHOFA, LOURENÇO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Evora,66/05,PONTE DE SOR,28-11-2005,santana-maia.leonardo-813E@advogados.oa.pt,"R. Alexandre Herculano, 27",7400-234 PONTE DE SOR,242291250,242291259,,"SANTANA-MAIA LEONARDO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,50/21,BEJA,22-11-2021,dorabarriga-1975e@adv.oa.pt,"Rua de Mértola, n.º 55 - 1º",7800-475 BEJA,284085522,284085532,,"SOUSA BARRIGA - ADVOGADOS, SP, RL"
Evora,48/17,PALMELA,23-11-2017,prt@trovaodorosario.pt,"Quinta da Cerca, lote 14",2950-203 PALMELA,212332273,212350590,,"TROVÃO DO ROSÁRIO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Evora,13/90,ÉVORA,19-02-1990,geral@vrcpsc.com,"Rua de Burgos, 3 - 2º.",7000-863 ÉVORA,266745755,266702477,,"VAZ RODRIGUES, CALEJO PIRES, SALTER CID E ASSOCIADOS-SOCIEDADE DE ADVOGADOS"
Coimbra,43/04,CASTELO BRANCO,08-09-2004,a.diaspedro-1573c@adv.oa.pt,"R. Poeta João Roiz, 12 - 1º.  E",6000-260 CASTELO BRANCO,272337777,272337778,,"A. DIAS PEDRO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,22/92,AVEIRO,09-06-1992,nb.advogados@mail.telepac.pt,"Avª. Dr. Lourenço Peixinho, 87 - 3º. Dtº.",3800-165 AVEIRO,234423459,234425397,,A. NETO BRANDÃO & ASSOCIADOS RL - SOCIEDADE DE ADVOGADOS DE RESPONSABILIDADE LIMITADA
Coimbra,31/22,PORTO DE MÓS,29-07-2022,anajanuario-5663c@adv.oa.pt,"Avenida da Liberdade, n.º 13 - 1º dto.",2480-302 PORTO DE MÓS,244491204,244491722,,"A2 - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,18/96,COIMBRA,26-02-1996,advogados@albanodiasferreira.pt,"R. Oliveira Matos,  7",3000-305 COIMBRA,239822541,239837277,,"ALBANO DIAS FERREIRA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,57/05,ALCANENA,04-11-2005,albertobarreiros-11186l@advogados.oa.pt,"R. Engº. Duarte Arantes de Oliveira, 46  C",2380-071 ALCANENA,249882551,249891521,,"ALBERTO BARREIROS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,2/96,SEIA,08-01-1996,geral@sadvahtp.com,"Av. Visconde de Valongo,  5  e  7   r/c",6270-486 SEIA,238312431,238314654,,"ALCIDES HENRIQUES, TENREIRO PATROCÍNIO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Coimbra,49/12,VISEU,30-11-2012,cah-3187c@adv.oa.pt,"Rua Miguel Bombarda, 13, 1º H",3510-089 VISEU,232432955,232432956,,"ALMEIDA HENRIQUES E ASSOCIADOS- SOCIEDADE DE ADVOGADOS, RL"
Coimbra,30/19,COIMBRA,23-07-2019,ph@alphalegaladv.com,"Av Cónego Urbano Duarte, n.º 65, Piso -1",3030-215 COIMBRA,239851020,239851029,,"ALPHA - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,45/14,CASTELO BRANCO,31-07-2014,ab.advogados.cb@gmail.com,"Av General Humberto Delgado, 58 - 1º",6000-081 CASTELO BRANCO,272328011,272328213,,"ÁLVARO BATISTA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,33/89,VISEU,07-09-1989,a.henriques.soc@mail.telepac.pt,"Rua  Miguel Bombarda,  47 - 1º.",3510-090 VISEU,232483380,232428403,,"ALVES HENRIQUES, ADEMAR BAPTISTA E ASSOCIADOS- SOCIEDADE DE ADVOGADOS RL"
Coimbra,54/09,BENEDITA,24-06-2009,alzira.machado@alziramachado.pt,"R. Rei da Memória, r/c (gaveto c/ R. Dr. Francisco Sá Carneiro, lt.  B",2475-147 BENEDITA,262597876,262582500,,ALZIRA MACHADO E ANA LEONARDO-SOCIEDADE DE ADVOGADOS RL
Coimbra,20/18,LEIRIA,23-04-2018,mariajoaoamado-58413C@adv.oa.pt,"Rua Almeida Garrett, 20 - 22",2400-088 LEIRIA,244243233,,,"AMADO & ALMEIDA SANTOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,35/07,AVEIRO,18-09-2007,jose.amaro-1705p@advogados.oa.pt,"Av. Dr. Lourenço Peixinho, Edfº. 15 - 6º.  B",3800-164 AVEIRO,234420024,234424740,,AMARO & AMARO-SOCIEDADE DE ADVOGADOS RL
Coimbra,23/03,SEIA,24-03-2003,apna.seia@gmail.com,"Av. Luís Vaz de Camões Edifício Jardim I  , 1   - r/c  drtº.",6270-000 SEIA,238313092,238313388,,"ANA PINHEIRO & NUNO ALMEIDA - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,46/90,COIMBRA,03-12-1990,arnautassociados@gmail.com,"Rua Dr. Manuel Rodrigues, 10 - 3º.",3000-258 COIMBRA,239852540,239833399,,"ANTÓNIO ARNAUT E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,1/96,TONDELA,08-01-1996,a.ferraz.h.coimbra@mail.telepac.pt,"Rua Dr. Abel Lacerda, 31",3460-573 TONDELA,232822761,232823525,,ANTONIO FERRAZ E HELENA COIMBRA-SOCIEDADE DE ADVOGADOS RL
Coimbra,64/10,GUARDA,30-06-2010,soc.@oa.pt,"Rua Alves Roçadas, 27 A, 1º, CM2",6300-663 GUARDA,271213346,271082765,,"ANTÓNIO FERREIRA e PAULA CAMILO, SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,25/96,CASTELO BRANCO,15-03-1996,acamsolawyers@acamsolawyers.com.pt,"Rua Nossa Senhora da Piedade, Lote 1 - 1º. 4",6000-279 CASTELO BRANCO,272339420,272339429,,"ANTÓNIO JOSÉ MARTINS, FÁTIMA BARBEIRO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,30/96,COVILHÃ,17-04-1996,jorge.gaspar-2499c@adv.oa.pt,Centro Cívico - Edif. Sporting  2º. Frt.,6200-073 COVILHÃ,275320750,275323737,,"ANTUNES FERREIRA, JORGE GASPAR & ASSOCIADOS-SOCIEDADE DE ADVOGADOS DE RESPONSABILIDADE LIMITADA"
Coimbra,35/94,AVEIRO,22-07-1994,afa.aveiro@afadvogados.pt,"Praça Humberto Delgado, nº 5 - 1º",3810-117 AVEIRO,234384665,234347062,,"ARMANDO FRANÇA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,67/13,AVEIRO,19-12-2013,soc.@oa.pt,"Rua Batalhão Caçadores Dez, n.º 64, 1º, Drt.",3810-064 AVEIRO,234422938,234384643,,"ARMINDO SEQUEIRA & MARIA MAGALHÃES - SOCIEDADE DE ADVOGADOS, RL"
Coimbra,25/20,COIMBRA,21-09-2020,aureliolopes.advogados@gmail.com,"Rua João de Ruão, n.º 21 - 3º esq",3000-229 COIMBRA,239828968,239833900,,"AURÉLIO LOPES & A. GOMES COSTA, ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP RL"
Coimbra,71/10,AVEIRO,10-08-2010,brito.salvador-3136c@adv.oa.pt,"R. Gustavo Ferreira Pinto Basto, 17  Entrada C -  - 1º. X",3810-119 AVEIRO,234111771,234348219,,BRITO SALVADOR & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Coimbra,48/14,CASTELO BRANCO,03-09-2014,geral@cmadvogados.pt,"Praça Rainha D. Leonor, n.º 7, 1º , Esq.",6000-117 CASTELO BRANCO,272346715,272346714,,"CALMEIRO, MARTINS & ASSOCIADOS - SOCEIDADE DE ADVOGADOS, RL"
Coimbra,94/10,COIMBRA,16-12-2010,secretariado@candeias.pt,"R. do Carmo, 54 - 4º.",3000-098 COIMBRA,707201228,239842417,,"CANDEIAS & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,53/02,COIMBRA,03-07-2002,CardosoeBarros@mail.telepac.pt,"Edfº. Golden / Av. Sá da Bandeira, 115   Piso 8   - Escritório  1",3000-351 COIMBRA,239829949,239829949,,"CARDOSO, BARROS & BARROS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Coimbra,23/94,COIMBRA,12-04-1994,geral@carloscoelhoassociados.pt,"Rua João Machado, 100 - 6º.   Sala  605",3000-390 COIMBRA,239826171,239832687,,"CARLOS COELHO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,13/02,COVILHÃ,25-01-2002,ruimendes-3866c@adv.oa.pt,"Centro Cívico, Edifício dos C.T.T. - 4º. Esqº.",6200-073 COVILHÃ,275320911,275320919,,CARLOS DELGADO & RUI MENDES-SOCIEDADE DE ADVOGADOS RL
Coimbra,35/98,COIMBRA,10-09-1998,carlos.ferrer.santos-1667c@advogados.oa.pt,"Rua Padre Estevão Cabral,  120 -  3º Salas  304   - e  305",3000-220 COIMBRA,239851740,239840749,,"CARLOS FERRER, FREDERICO NOGUEIRA, JOSÉ BORGES PINTO E JOSÉ PIRES - SOCIEDADE DE ADVOGADOS SP, RL"
Coimbra,54/02,OLIVEIRA DE FRADES,11-07-2002,geral@carretolages.com,"Av dos Descobrimentos, edf Administrativo, 1º",3680-110 OLIVEIRA DE FRADES,234481257,234481259,,"CARRETO LAGES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,32/92,COIMBRA,01-10-1992,GERAL@CAPA-ADVOGADOS.COM,"Rua João do Ruão, 12 - 1º, esc. 5 e 6",3000-229 COIMBRA,239842730,239842732,,"CASTANHEIRA, ALMEIDA, PEREIRA, MATEUS FERREIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,16/23,LEIRIA,16-06-2023,geral@cladvogados.pt,"Rua Machado dos Santos, n.º 11 - 1º D/E",2410-128 LEIRIA,244244650,244244650,,"CÁTIA LOURENÇO & ASSOCIADOS – SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,3/95,AVEIRO,01-02-1995,geral@ccadvogados.pt,"Rua Capitão Sousa Pizarro, 25 - 2º.",3810-076 AVEIRO,234377860,234426408,,"CELSO CRUZEIRO, CUNHA GIL E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,45/19,GAFANHA DA NAZARÉ,22-10-2019,couceirosapinto.advogados@gmail.com,"Av José Estevão, n.º 400 B, r/c centro",3830-556 GAFANHA DA NAZARÉ,234286270,,,"COUCEIRO, SÁ PINTO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP RL"
Coimbra,1/21,COIMBRA,08-01-2021,coutinhosadvogados@gmail.com,"Rua João Machado, n.º 100, 7º, sala 702",3000-226 COIMBRA,239826091,,,"COUTINHO DA COSTA & ADRIANA MARIA, SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,62/10,VISEU,07-06-2010,ruisilva.advogados@mail. telepac. pt,"R. Major Leopoldo da Silva, 24 - 1º",3510-123 VISEU,232431431,232431435,,DIAS DA SILVA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Coimbra,80/02,POMBAL,06-11-2002,secretaria@dnm-sadvog.com,"Av. Heróis do Ultramar, 52 - 2º.  Aptº.  107",3100-462 POMBAL,236209650,236209652,,"DIOGO, NETO, MARQUES E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Coimbra,19/10,CANTANHEDE,20-02-2010,dominguesribeiro-1359c@adv.oa.pt,Lg. Conselheiro Ferreira Freire / Edfº.  - Santander Totta - 1º.  ,3060-909 CANTANHEDE,231422962,231420807,,"DOMINGUES RIBEIRO, MANUEL MIRALDO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,52/00,VISEU,29-11-2000,fabs.advogados@netvisao.pt,"Avª. Infante D. Henrique,  18 – 2º.",3510-070 VISEU,232424100,232423495,,"F. A. B. S. – FERNANDES, ANTUNES, BENFEITO - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,2/20,VISEU,10-02-2020,cristianafernandes-47761L@adv.oa.pt,"Rua Miguel Bombarda, n.º 37 - 1º esq.",3510-089 VISEU,232095496,,,"FERNANDES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,18/20,COIMBRA,31-07-2020,geral@fgrsadvogados.pt,"Rua do Carmo, n.º 54 - 1º B",3000-098 COIMBRA,239837313,,,"Fernando Reis Godinho, Rui Miguel Simões & Associados, Sociedade de Advogados, SP, RL"
Coimbra,78/09,COIMBRA,22-09-2009,ferreiradasilva.advogados@gmail.com,"R. João Machado, 100 - 2º.   Salas  206  e  207",3000-226 COIMBRA,239825905,239836793,,"FERREIRA DA SILVA, FERREIRA DA SILVA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,14/15,FÁTIMA,18-03-2015,geral@ferreiraremediosassociados.pt,"Estrada Principal, Urbanização dos Quebranços,  - Lt 15 - 1º esq.",2495-566 FÁTIMA,249533262,249538160,,"FERREIRA, REMÉDIOS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,39/22,OLIVEIRA DO BAIRRO,04-11-2022,sandra.marisa.queiroz-49897@adv.oa.pt,"Travessa Dr. Abílio Pereira Pinto, 3 B",3770-200 OLIVEIRA DO BAIRRO,243033932,,,"Filipa Azevedo & Sandra Marisa Queiroz – Sociedade de Advogados, SP, RL"
Coimbra,55/03,COIMBRA,22-07-2003,filipeveigadeoliveira-3561c@advogados.oa.pt,"R. Padre Estevão Cabral, 79 - 3º.  Sala 318",3000-317 COIMBRA,239821984,239821069,,"FILIPE V. OLIVEIRA, SILVA CORDEIRO E ISABEL FRANÇA - SOCIEDADE DE ADVOGADOS RL"
Coimbra,92/09,COIMBRA,17-11-2009,geral@faf-advogados.com,"Rua Machado de Castro, n.º 7 - 1º",3000-254 COIMBRA,239822204,239405441,,"FILOMENA GIRÃO & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,19/95,COVILHÃ,24-05-1995,fontesneves.adv@mail.telepac.pt,"Rua António Augusto de Aguiar, 112 - 2º. Esqº.",6200-050 COVILHÃ,275320710,275320719,,FONTES NEVES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Coimbra,26/17,AVEIRO,21-07-2017,soniaconde-46555C@adv.oa.pt,"Estrada de S. Bernardo, 324",3810-174 AVEIRO,234484014,234484015,,"FRAGATEIRO - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,53/11,COVILHÃ,10-10-2011,geral@fpv.pt,"Rua Ruy Faleiro, 35",6200-194 COVILHÃ,275320520,275320529,,"FRANCISCO MANUEL COELHO FERREIRA PIMENTEL, JOSÉ MANUEL VARANDAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,88/09,COIMBRA,27-10-2009,geral@gfaadv.pt,"Av. Fernão de Magalhães, 153 - 4º.  Sala  11",3000-176 COIMBRA,239836712,239835938,,"GOMES FERNANDO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS SP, RL"
Coimbra,15/96,LEIRIA,15-02-1996,G.Ribeiro-Advogados@mail.telepac.pt,"Rua Prof. Narciso Costa, 25 - 1º   C  e  D  /   - Bairro dos Capuchos",2400-195 LEIRIA,244859970,244859971,,"GUARDA RIBEIRO, MÁRIO  BRITES, HELENA MATOS, ANABELA BAPTISTA, LUÍS COSTA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Coimbra,50/04,CASTELO BRANCO,28-09-2004,geral@cca-adv.com,"Av. 1º Maio, 89, 1º, Drt.",6000-086 CASTELO BRANCO,272325974,272327589,,"Hélder Conceição, Catarina Rodrigues & Associados, Sociedade de Advogados, SP, RL"
Coimbra,2/22,ALCANENA,07-01-2022,hjcfg.sociedadeadvogados@gmail.com,"Avenida Marquês de Pombal, Lt 4, n.º 160, 3º esquerdo",2380-014 ALCANENA,249881118,249881031,,"HJC & FG SOCIEDADE DE ADVOGADOS SP, RL"
Coimbra,3/22,ALCOBAÇA,31-01-2022,geral@inesalexandre-advogados.pt,"Rua Dr. Afonso de Albuquerque, nº 19 - 1ºAndar, Esc 3 e 4",2460-020 ALCOBAÇA,262595232,,,"INÊS ALEXANDRE & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,19/22,COIMBRA,27-04-2022,jaferreiradasilva.sociedade.adv@gmail.com,"Rua Figueira da Foz, n.º 5 - 1º Esq.",3000-184 COIMBRA,239854630,,,"J. A. FERREIRA DA SILVA E ASSOCIADOS, SOCIEDADE DE ADVOGADOS SP, RL"
Coimbra,18/14,CASTELO BRANCO,26-02-2014,geral@jmatias-advogados.pt,"Av General Humberto Delgado, 78 - 2º D",6000-081 CASTELO BRANCO,272328543,272327914,,"JERÓNIMO MATIAS E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Coimbra,11/96,CASTELO BRANCO,02-05-1996,teresa.pereira@jma-advogados.com,"Avª. 1º de Maio, 12 - 2º. Esqº.",6000-086 CASTELO BRANCO,272328566,272329797,,JOÃO MARCELO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Coimbra,37/17,COIMBRA,15-09-2017,joaoramalhetecarvalho-46721C@adv.oa.pt,"Rua D Manuel I, 74 - 1º",3030-320 COIMBRA,239700800,239700801,,"JOÃO RAMALHETE CARVALHO, ANDREIA VENTURA, RAFAEL VALE E REIS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Coimbra,14/04,COIMBRA,12-04-2004,jantunesadvogad@mail.telepac.pt,"R. Simões de Castro, 170 - 4º. A",3000-387 COIMBRA,239825754,239838548,,JORGE ANTUNES E ASSOCIADOS-SOCIEDADE DE ADVOGADOS
Coimbra,7/22,POMBAL,21-02-2022,geral@una-advogados.pt,"Rua Dr. Luís de Oliveira Torres, n.º 23, Bloco C, 2.º andar, Sala G e H",3100-464 POMBAL,236094249,236023951,,"JORGE, BEJA MADEIRA, MOREIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
